location,site,habitat,year,ttm,plot.code,teabag.pair,tea.type,length,code,initial.weight,final.weight,soil.moisture.1,soil.moisture.2,soil.moisture.m,moss.thickness,litter.thickness,shrubs,soil.depth,burial.date,recovery.date,days.buried,ph.1,ph.2,ph.m,comments
Iceland,Thingvellir,moss heath,2017,control,TC6,a,R,F,TC6.aR,2.0861,1.4213,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC6,b,R,F,TC6.bR,2.0722,1.3233,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC7,a,G,F,TC7.aG,2.0117,0.5976,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC7,b,G,F,TC7.bG,2.0146,NA,,,,,,,,6/8/2017,6/12/2018,369,,,,bag lost
Iceland,Thingvellir,moss heath,2017,control,TC7,a,R,F,TC7.aR,2.0810,1.329,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC7,b,R,F,TC7.bR,2.1021,NA,,,,,,,,6/8/2017,6/12/2018,369,,,,bag lost
Iceland,Thingvellir,moss heath,2017,control,TC8,a,G,F,TC8.aG,2.0172,0.6338,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC8,b,G,F,TC8.bG,2.0418,0.7521,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC8,a,R,F,TC8.aR,2.1168,NA,,,,,,,,6/8/2017,6/12/2018,369,,,,bag lost
Iceland,Thingvellir,moss heath,2017,control,TC8,b,R,F,TC8.bR,2.1159,1.3684,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC9,a,G,F,TC9.aG,1.9423,0.7081,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC9,b,G,F,TC9.bG,1.9425,0.6988,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC9,a,R,F,TC9.aR,2.0667,1.3548,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC9,b,R,F,TC9.bR,2.1295,1.3454,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC10,a,G,F,TC10.aG,1.9958,0.7363,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC10,b,G,F,TC10.bG,2.0393,0.6945,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC10,a,R,F,TC10.aR,2.0898,1.3199,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,control,TC10,b,R,F,TC10.bR,2.1327,1.4033,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO1,a,G,F,TO1.aG,1.9976,0.679,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO1,b,G,F,TO1.bG,2.0224,0.6308,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO1,a,R,F,TO1.aR,2.1232,1.3277,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO1,b,R,F,TO1.bR,2.1090,1.3257,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO2,a,G,F,TO2.aG,2.0212,0.7155,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO2,b,G,F,TO2.bG,2.0110,0.7587,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO2,a,R,F,TO2.aR,2.0564,1.4304,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO2,b,R,F,TO2.bR,2.1880,1.369,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO3,a,G,F,TO3.aG,2.0934,0.6686,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO3,b,G,F,TO3.bG,1.9216,0.607,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO3,a,R,F,TO3.aR,2.1704,1.3936,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO3,b,R,F,TO3.bR,2.1533,1.4155,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO4,a,G,F,TO4.aG,2.0893,0.7556,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO4,b,G,F,TO4.bG,2.0551,0.6329,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO4,a,R,F,TO4.aR,2.1439,1.4337,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO4,b,R,F,TO4.bR,1.9843,1.3868,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO5,a,G,F,TO5.aG,2.1506,0.7711,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO5,b,G,F,TO5.bG,1.9974,0.7391,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO5,a,R,F,TO5.aR,2.1316,1.4425,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO5,b,R,F,TO5.bR,2.1143,1.4475,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO6,a,G,F,TO6.aG,2.0487,0.7914,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO6,b,G,F,TO6.bG,2.0292,0.5546,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO6,a,R,F,TO6.aR,2.0880,1.3381,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO6,b,R,F,TO6.bR,2.1074,1.2933,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO7,a,G,F,TO7.aG,2.0384,0.7109,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO7,b,G,F,TO7.bG,2.0100,0.6495,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO7,a,R,F,TO7.aR,2.0494,1.3105,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO7,b,R,F,TO7.bR,2.0940,1.3475,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO8,a,G,F,TO8.aG,1.9813,0.822,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO8,b,G,F,TO8.bG,1.9065,0.6678,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO8,a,R,F,TO8.aR,2.1088,1.4206,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO8,b,R,F,TO8.bR,2.0848,1.5085,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO9,a,G,F,TO9.aG,2.0601,0.7461,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO9,b,G,F,TO9.bG,2.0433,0.7651,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO9,a,R,F,TO9.aR,2.0664,1.1599,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO9,b,R,F,TO9.bR,2.1630,1.3991,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO10,a,G,F,TO10.aG,1.9697,0.7609,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO10,b,G,F,TO10.bG,2.0335,0.6796,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO10,a,R,F,TO10.aR,2.1140,1.3977,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Thingvellir,moss heath,2017,warming,TO10,b,R,F,TO10.bR,2.2387,1.362,,,,,,,,6/8/2017,6/12/2018,369,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC1,a,G,F,AC1.aGF,1.9437,0.8222,,,34.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC1,b,G,F,AC1.bGF,2.0825,0.9067,,,47.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC1,a,R,F,AC1.aRF,2.1100,1.5361,,,34.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC1,b,R,F,AC1.bRF,2.1205,1.5619,,,47.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC2,a,G,F,AC2.aGF,1.9877,0.745,,,39.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC2,b,G,F,AC2.bGF,1.9060,0.8905,,,64.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC2,a,R,F,AC2.aRF,2.1344,1.5775,,,39.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC2,b,R,F,AC2.bRF,2.1640,1.615,,,64.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC3,a,G,F,AC3.aGF,2.0538,0.7667,,,72.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC3,b,G,F,AC3.bGF,2.0007,0.7128,,,43,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC3,a,R,F,AC3.aRF,2.1726,1.5029,,,72.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC3,b,R,F,AC3.bRF,2.1674,1.5821,,,43,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC4,a,G,F,AC4.aGF,1.9964,0.8626,,,54.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC4,b,G,F,AC4.bGF,2.0102,0.7723,,,56,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC4,a,R,F,AC4.aRF,2.1633,1.5456,,,54.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC4,b,R,F,AC4.bRF,2.1301,1.5862,,,56,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC5,a,G,F,AC5.aGF,2.0642,1.0183,,,50.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC5,b,G,F,AC5.bGF,2.1171,0.8618,,,43.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC5,a,R,F,AC5.aRF,2.1247,1.5967,,,50.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC5,b,R,F,AC5.bRF,2.0640,1.5236,,,43.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC6,a,G,F,AC6.aGF,1.9723,0.9647,,,42.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC6,b,G,F,AC6.bGF,2.0061,NA,,,68.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC6,a,R,F,AC6.aRF,2.1195,1.5455,,,42.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC6,b,R,F,AC6.bRF,2.0495,NA,,,68.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC7,a,G,F,AC7.aGF,2.0330,0.8594,,,66.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC7,b,G,F,AC7.bGF,2.1701,0.9479,,,46.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC7,a,R,F,AC7.aRF,2.0528,1.5504,,,66.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC7,b,R,F,AC7.bRF,2.1667,1.5839,,,46.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC8,a,G,F,AC8.aGF,1.9389,0.8679,,,93.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC8,b,G,F,AC8.bGF,2.0410,0.8082,,,91.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC8,a,R,F,AC8.aRF,2.1195,1.5621,,,93.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC8,b,R,F,AC8.bRF,2.0897,1.5199,,,91.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC9,a,G,F,AC9.aGF,2.1167,0.9161,,,61.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC9,b,G,F,AC9.bGF,2.0946,0.875,,,40,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC9,a,R,F,AC9.aRF,2.0845,1.5101,,,61.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC9,b,R,F,AC9.bRF,2.1355,1.6081,,,40,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC10,a,G,F,AC10.aGF,2.0900,0.9266,,,50.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC10,b,G,F,AC10.bGF,2.0103,0.8625,,,45,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC10,a,R,F,AC10.aRF,2.0205,1.4905,,,50.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,control,AC10,b,R,F,AC10.bRF,2.1313,1.5275,,,45,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG1,a,G,F,AG1.aGF,2.1153,1.0095,,,53.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG1,b,G,F,AG1.bGF,2.0937,0.9069,,,45.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG1,a,R,F,AG1.aRF,2.2071,1.6285,,,53.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG1,b,R,F,AG1.bRF,2.1955,1.5875,,,45.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG2,a,G,F,AG2.aGF,1.9535,0.8042,,,40.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG2,b,G,F,AG2.bGF,2.0318,0.7562,,,41.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG2,a,R,F,AG2.aRF,2.1873,NA,,,40.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG2,b,R,F,AG2.bRF,2.1582,1.5486,,,41.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG3,a,G,F,AG3.aGF,2.0810,0.9123,,,43.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG3,b,G,F,AG3.bGF,2.0051,0.8426,,,46.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG3,a,R,F,AG3.aRF,2.1354,1.5566,,,43.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG3,b,R,F,AG3.bRF,2.1458,1.5688,,,46.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG4,a,G,F,AG4.aGF,2.0361,0.7909,,,58.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG4,b,G,F,AG4.bGF,2.0464,0.8442,,,40.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG4,a,R,F,AG4.aRF,2.1644,1.6174,,,58.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG4,b,R,F,AG4.bRF,2.2006,1.6033,,,40.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG5,a,G,F,AG5.aGF,2.0041,0.9686,,,58.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG5,b,G,F,AG5.bGF,2.0360,0.9379,,,68.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG5,a,R,F,AG5.aRF,2.1514,1.5411,,,58.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG5,b,R,F,AG5.bRF,2.1326,1.5487,,,68.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG6,a,G,F,AG6.aGF,2.0451,0.7815,,,41.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG6,b,G,F,AG6.bGF,2.0792,0.8699,,,39.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG6,a,R,F,AG6.aRF,2.1537,1.6167,,,41.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG6,b,R,F,AG6.bRF,2.1947,1.5311,,,39.6,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG7,a,G,F,AG7.aGF,2.0682,0.9274,,,52.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG7,b,G,F,AG7.bGF,2.1188,0.862,,,39.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG7,a,R,F,AG7.aRF,2.1543,1.524,,,52.8,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG7,b,R,F,AG7.bRF,2.2109,NA,,,39.2,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG8,a,G,F,AG8.aGF,1.8979,0.8231,,,65,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG8,b,G,F,AG8.bGF,2.1071,0.8728,,,57.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG8,a,R,F,AG8.aRF,2.1633,1.6057,,,65,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG8,b,R,F,AG8.bRF,2.1515,1.5746,,,57.4,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG9,a,G,F,AG9.aGF,2.1196,0.8711,,,80.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG9,b,G,F,AG9.bGF,2.1109,0.8239,,,43.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG9,a,R,F,AG9.aRF,2.2011,1.5595,,,80.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG9,b,R,F,AG9.bRF,2.1502,1.6188,,,43.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG10,a,G,F,AG10.aGF,1.9637,0.7965,,,55.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG10,b,G,F,AG10.bGF,2.0433,0.9072,,,59,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG10,a,R,F,AG10.aRF,2.1708,1.6111,,,55.9,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,grazed,AG10,b,R,F,AG10.bRF,2.1968,1.5991,,,59,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO1,a,G,F,AO1.aGF,2.1597,0.7992,,,43,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO1,b,G,F,AO1.bGF,2.0729,0.6561,,,57.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO1,a,R,F,AO1.aRF,2.1136,1.5168,,,43,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO1,b,R,F,AO1.bRF,2.0882,1.52,,,57.1,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO2,a,G,F,AO2.aGF,1.9353,0.6428,,,43.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO2,b,G,F,AO2.bGF,2.0730,0.6832,,,32.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO2,a,R,F,AO2.aRF,2.1457,1.5231,,,43.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO2,b,R,F,AO2.bRF,2.0940,1.5095,,,32.5,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO3,a,G,F,AO3.aGF,2.0926,0.7834,,,51.3,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO3,b,G,F,AO3.bGF,2.0634,0.6321,,,45.7,,,,,6/14/2017,6/7/2018,358,,,,
Iceland,Audkuluheidi,shrub heath,2017,warming,AO3,a,R,F,AO3.aRF,2.0781,1.5086,,,51.3,,,,,6/14/2017,6/7/2018,358,,,,
