location,site,habitat,year,ttm,plot.code,teabag.pair,tea.type,length,code,initial.weight,final.weight,soil.moisture.1,soil.moisture.2,soil.moisture.m,moss.thickness,litter.thickness,shrubs,soil.depth,burial.date,recovery.date,days.buried,ph.1,ph.2,ph.m,comments
Iceland,Thingvellir,moss heath,2018,control,TC7,a,R,F,TC7.aR,22044,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC7,b,R,F,TC7.bR,2.3199,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC8,a,G,F,TC8.aG,2.0966,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC8,b,G,F,TC8.bG,2.0309,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC8,a,R,F,TC8.aR,2.3074,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC8,b,R,F,TC8.bR,2.3057,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC9,a,G,F,TC9.aG,2.0261,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC9,b,G,F,TC9.bG,2.0356,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC9,a,R,F,TC9.aR,2.2609,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC9,b,R,F,TC9.bR,2.2667,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC10,a,G,F,TC10.aG,2.0827,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC10,b,G,F,TC10.bG,2.1081,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC10,a,R,F,TC10.aR,2.2316,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,control,TC10,b,R,F,TC10.bR,2.2654,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO1,a,G,F,TO1.aG,2.2022,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO1,b,G,F,TO1.bG,2.0716,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO1,a,R,F,TO1.aR,2.2481,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO1,b,R,F,TO1.bR,2.2594,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO2,a,G,F,TO2.aG,2.0655,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO2,b,G,F,TO2.bG,2.0873,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO2,a,R,F,TO2.aR,2.2412,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO2,b,R,F,TO2.bR,2.2918,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO3,a,G,F,TO3.aG,2.0746,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO3,b,G,F,TO3.bG,2.0686,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO3,a,R,F,TO3.aR,2.2041,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO3,b,R,F,TO3.bR,2.289,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO4,a,G,F,TO4.aG,2.086,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO4,b,G,F,TO4.bG,2.0804,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO4,a,R,F,TO4.aR,2.2102,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO4,b,R,F,TO4.bR,2.2354,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO5,a,G,F,TO5.aG,2.0729,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO5,b,G,F,TO5.bG,2.0941,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO5,a,R,F,TO5.aR,2.2626,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO5,b,R,F,TO5.bR,2.2903,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO6,a,G,F,TO6.aG,2.0823,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO6,b,G,F,TO6.bG,2.0959,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO6,a,R,F,TO6.aR,2.2813,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO6,b,R,F,TO6.bR,2.2688,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO7,a,G,F,TO7.aG,2.0431,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO7,b,G,F,TO7.bG,2.0875,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO7,a,R,F,TO7.aR,2.2852,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO7,b,R,F,TO7.bR,2.242,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO8,a,G,F,TO8.aG,2.0049,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO8,b,G,F,TO8.bG,2.0596,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO8,a,R,F,TO8.aR,2.3856,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO8,b,R,F,TO8.bR,2.2595,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO9,a,G,F,TO9.aG,2.0595,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO9,b,G,F,TO9.bG,2.1062,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO9,a,R,F,TO9.aR,2.3083,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO9,b,R,F,TO9.bR,2.2632,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO10,a,G,F,TO10.aG,2.0866,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO10,b,G,F,TO10.bG,2.0831,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO10,a,R,F,TO10.aR,2.2699,,,,,,,,,6/12/2018,,,,,,
Iceland,Thingvellir,moss heath,2018,warming,TO10,b,R,F,TO10.bR,2.2803,,,,,,,,,6/12/2018,,,,,,
