location	site	habitat	year	ttm	plot.code	teabag.pair	tea.type	length	code	initial.weight	final.weight	soil.moisture.1	soil.moisture.2	soil.moisture.m	moss.thickness	litter.thickness	shrubs	soil.depth	burial.date	recovery.date	days.buried	ph.1	ph.2	ph.m	comments
Iceland	Audkuluheidi	shrub heath	2016	warming	AO8	b	G	3	AO8.bG3	2.1356	1.0844			30.9	5				12.6.2016	25.9.2016	105	5.76	5.72	5.74	
Iceland	Audkuluheidi	shrub heath	2016	warming	AO8	a	R	3	AO8.aR3	2.1590	1.6056			35.1	11				12.6.2016	25.9.2016	105				
Iceland	Audkuluheidi	shrub heath	2016	warming	AO8	b	R	3	AO8.bR3	2.1482	1.6621			30.9	0	3	EMPNIG, SILACA, 		12.6.2016	25.9.2016	105				
Iceland	Audkuluheidi	shrub heath	2016	warming	AO9	a	G	3	AO9.aG3	2.1289	1.0096			30.9	4				12.6.2016	25.9.2016	105	5.67	5.62	5.65	
Iceland	Audkuluheidi	shrub heath	2016	warming	AO9	b	G	3	AO9.bG3	2.0511	0.9144			35.1	3				12.6.2016	25.9.2016	105	5.64	5.61	5.63	
Iceland	Audkuluheidi	shrub heath	2016	warming	AO9	a	R	3	AO9.aR3	2.2161	1.6147			30.9	4				12.6.2016	25.9.2016	105				
Iceland	Audkuluheidi	shrub heath	2016	warming	AO9	b	R	3	AO9.bR3	2.1695	1.641			35.1	1				12.6.2016	25.9.2016	105				
Iceland	Thingvellir	moss heath	2016	control	TC1	a	G	3	TC1.aG3	2.0942	0.9657			37.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC1	b	G	3	TC1.bG3	1.9897	0.9994			49.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC1	a	R	3	TC1.aR3	2.2390	1.6502			37.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC1	b	R	3	TC1.bR3	2.2179	1.7015			49.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC10	a	G	3	TC10.aG3	2.0179	0.9822			44					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC10	b	G	3	TC10.bG3	2.0285	1.0098			28.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC10	a	R	3	TC10.aR3	2.2090	1.6749			44					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC10	b	R	3	TC10.bR3	2.2168	1.6989			28.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC2	a	G	3	TC2.aG3	1.8707	0.9555			34.2					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC2	b	G	3	TC2.bG3	2.0758	1.0386			23.1					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC2	a	R	3	TC2.aR3	2.1782	1.7115			34.2					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC2	b	R	3	TC2.bR3	2.2469	1.7245			23.1					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC3	a	G	3	TC3.aG3	2.1078	1.0186			43					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC3	b	G	3	TC3.bG3	1.9187	0.8544			32.8					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC3	a	R	3	TC3.aR3	2.1920	1.5189			43					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC3	b	R	3	TC3.bR3	2.1391	1.7085			32.8					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC4	a	G	3	TC4.aG3	1.9751	0.9415			42.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC4	b	G	3	TC4.bG3	2.0020	1.0041			39.7					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC4	a	R	3	TC4.aR3	2.1090	1.6675			42.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC4	b	R	3	TC4.bR3	2.1277	1.6449			39.7					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC5	a	G	3	TC5.aG3	2.1678	0.9817			26.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC5	b	G	3	TC5.bG3	2.0728	0.9426			46.1					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC5	a	R	3	TC5.aR3	2.1868	1.7041			26.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC5	b	R	3	TC5.bR3	2.1108	1.6419			46.1					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC6	a	G	3	TC6.aG3	1.9882	1.0669			39.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC6	b	G	3	TC6.bG3	1.9784	0.9683			55.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC6	a	R	3	TC6.aR3	2.1041	1.7439			39.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC6	b	R	3	TC6.bR3	2.1344	1.8342			55.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC7	a	G	3	TC7.aG3	1.9743	0.9147			47.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC7	b	G	3	TC7.bG3	2.0699	0.901			46.2					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC7	a	R	3	TC7.aR3	2.1002	1.6156			47.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC7	b	R	3	TC7.bR3	2.1540	1.5796			46.2					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC8	a	G	3	TC8.aG3	1.9967	1.1649			32.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC8	b	G	3	TC8.bG3	1.9794	0.9923			47.9					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC8	a	R	3	TC8.aR3	2.2091	1.7658			32.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC8	b	R	3	TC8.bR3	2.1839	1.6354			47.9					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC9	a	G	3	TC9.aG3	2.1110	0.9619			33.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC9	b	G	3	TC9.bG3	2.0269	1.0088			34.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC9	a	R	3	TC9.aR3	2.2198	1.713			33.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	control	TC9	b	R	3	TC9.bR3	2.1991	1.7956			34.4					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	warming	TO1	a	G	3	TO1.aG3	1.9565	0.9967			60.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	warming	TO1	b	G	3	TO1.bG3	1.9783	0.9814			85.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	warming	TO1	a	R	3	TO1.aR3	2.1599	1.702			60.5					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	warming	TO1	b	R	3	TO1.bR3	2.2072	1.6341			85.3					2.6.2016	4.9.2016	94				
Iceland	Thingvellir	moss heath	2016	warming	TO10	a	G	3	TO10.aG3	2.1127	0.8329			27					2.6.2016	4.9.2016	94				
